Generation,Timestamp,AX,AY,AZ,lAX,lAY,lAZ,,Generation,Timestamp,Speed
2115,6:14:32,0.0670397,1.4054393,10.048771,-1.9911556,-3.764317,1.8410289,,,,
2116,6:14:33,-0.14365649,1.3048798,11.861238,-2.0276814,-3.6099248,3.452449,,546,6:21:56,3.060000086
2117,6:14:33,0.23942748,1.8483802,8.006455,-1.8382717,-3.2072659,0.09922457,,,,
2118,6:14:33,-0.41181526,0.50040346,10.5946665,-2.41067,-4.3185487,2.0826564,,547,6:21:57,5.579999828
2119,6:14:33,-0.002394275,1.5658557,9.648928,-2.10362,-3.5231533,1.7398494,,,,
2120,6:14:33,0.48843205,1.3431882,9.771035,-1.5948509,-3.1877294,1.0661504,,548,6:21:58,7.235999966
2121,6:14:33,-0.888276,1.1037607,10.328901,-2.6209362,-4.0363374,2.4446921,,,,
2122,6:14:33,-0.48843205,1.4245936,9.466963,-2.4964948,-3.1574292,0.77388555,,549,6:21:59,2.844000077
2123,6:14:33,-0.14126222,0.7015225,10.865219,-2.0718243,-4.008856,2.5872543,,,,
2124,6:14:33,-0.3328042,0.8930645,10.345661,-2.3090215,-3.7889,2.045283,,550,6:22:00,5.579999828
2125,6:14:33,0.52674043,0.7781393,10.841276,-1.7779487,-3.8551185,2.5419548,,,,
2126,6:14:34,0.55307746,1.5395187,9.27542,-1.8124883,-3.262048,1.1667777,,551,6:22:01,5.364000034
2127,6:14:34,0.016759925,1.4365649,8.509253,-2.391848,-3.6185546,0.48059043,,,,
2128,6:14:34,0.40463245,1.8699286,8.777411,-2.120784,-2.9711199,0.5612942,,552,6:22:02,10.15199976
2129,6:14:34,0.31843856,1.5467016,11.018453,-1.9809542,-3.2816403,2.6708698,,,,
2130,6:14:34,0.090982445,1.3048798,9.871595,-2.0953581,-3.5215542,1.7358062,,553,6:22:03,10.33199959
2131,6:14:34,-0.06943397,1.5754328,9.651321,-2.4097736,-3.0124547,1.0407226,,,,
2132,6:14:34,0.12929083,0.6201172,11.061549,-2.1381612,-3.8580887,2.6200795,,554,6:22:04,7.595999622
2133,6:14:34,0.11013664,1.1037607,9.466963,-2.1602092,-3.441138,0.8357549,,,,
2134,6:14:34,0.52674043,1.2186859,10.443827,-1.8136606,-3.4136558,2.1545396,,555,6:22:05,11.44800024
2135,6:14:34,0.2466103,1.350371,9.033599,-2.162066,-3.1305308,0.6403306,,,,
2136,6:14:35,0.44533512,1.1013664,9.514848,-1.907892,-3.471273,1.2980025,,556,6:22:06,6.371999931
2137,6:14:35,-0.26337022,1.7693691,10.388759,-2.3228447,-2.762141,1.5016409,,,,
2138,6:14:35,-0.80208206,1.0654523,10.585089,-2.795335,-3.4970825,1.9535315,,557,6:22:07,6.371999931
2139,6:14:35,0.1987248,1.3288225,10.005674,-2.163287,-3.260709,1.3098717,,,,
2140,6:14:35,0.6440599,1.4269878,10.453403,-1.6601108,-2.8815293,2.1489384,,558,6:22:08,5.97599988
2141,6:14:35,0.65363705,0.5770202,9.912297,-1.6884807,-3.5567737,1.2170165,,,,
2142,6:14:35,-0.28013015,1.1133378,9.938635,-2.3887792,-3.6028225,1.930775,,559,6:22:09,7.092000103
2143,6:14:35,-0.19154198,1.7478206,9.148524,-2.4828918,-2.6365433,0.640141,,,,
2144,6:14:35,0.17717634,0.9624985,10.498895,-1.958334,-3.747951,2.3127027,,560,6:22:10,7.45199976
2145,6:14:35,0.45012367,1.3360053,9.395134,-1.9200277,-2.9409719,0.8051715,,,,
2146,6:14:36,0.2777359,0.6895511,10.800573,-2.222868,-3.4186702,2.3219173,,561,6:22:11,5.903999949
2147,6:14:36,0.86912173,1.2234744,9.253872,-1.8250767,-3.2137008,0.6963773,,,,
2148,6:14:36,0.91461295,0.9194015,9.72315,-1.6629512,-3.2012596,0.9637848,,562,6:22:12,4.860000086
2149,6:14:36,-0.14605077,0.91461295,9.775824,-2.7208953,-3.6201324,1.6138833,,,,
2150,6:14:36,0.5698374,1.3360053,9.955395,-2.077114,-2.8186014,0.9008893,,563,6:22:13,4.679999828
2151,6:14:36,0.5698374,0.67757976,11.348863,-1.7157414,-3.596157,3.2070909,,,,
2152,6:14:36,0.65124273,1.1947432,9.000079,-1.829375,-3.0628612,0.56042796,,564,6:22:14,5.292000103
2153,6:14:36,0.25858167,0.76616794,9.720756,-2.2108572,-3.6105962,1.4093524,,,,
2154,6:14:36,0.023942748,1.1396748,9.775824,-2.300684,-3.2253525,1.0291936,,565,6:22:15,7.343999863
2155,6:14:36,0.045491222,0.9768641,10.896344,-2.23906,-3.2926211,2.3544164,,,,
2156,6:14:37,0.5698374,1.3168511,9.28021,-1.8683493,-2.9230695,0.8930925,,566,6:22:16,9
2157,6:14:37,0.31125572,0.08619389,11.135772,-1.9692118,-4.1136827,2.5630963,,,,
2158,6:14:37,-0.117319465,1.0295382,9.055147,-2.4045973,-3.308239,0.5070461,,567,6:22:17,11.19599962
2159,6:14:37,-0.6273,-0.65124273,12.117425,-2.508819,-4.7068205,3.2891974,,,,
2160,6:14:37,-0.009577099,1.0391153,9.962578,-2.01351,-3.317826,1.7838123,,568,6:22:18,7.992000103
2161,6:14:37,0.8643332,0.8739103,9.462174,-1.3911669,-3.4057946,0.8423643,,,,
2162,6:14:37,0.81644773,0.82123625,9.598648,-1.6003145,-3.8102279,1.4382746,,569,6:22:19,9.25199976
2163,6:14:37,1.3120626,1.5874043,7.2714124,-1.8395497,-2.5556834,-0.9485407,,,,
2164,6:14:37,0.2657645,1.8675344,9.2490835,-2.7140777,-2.5947652,0.9310993,,570,6:22:20,5.039999914
2165,6:14:37,1.297697,1.8411974,9.294575,-1.6675295,-2.5013053,1.0732867,,,,
2166,6:14:38,0.026337024,2.0087965,9.227535,-2.48604,-2.334351,0.74032354,,571,6:22:21,8.640000343
2167,6:14:38,-0.28731298,0.82123625,11.770255,-2.14086,-3.8320076,3.5031753,,,,
2168,6:14:38,0.7446195,-0.25858167,12.100665,-1.2742192,-4.568099,3.9809597,,572,6:22:22,7.776000309
2169,6:14:38,0.37829542,0.64166564,10.38397,-1.3089051,-3.7212977,1.7313713,,,,
2170,6:14:38,-0.071828246,0.41181526,9.3280945,-1.9554962,-3.9266257,0.85720575,,573,6:22:23,7.020000172
2171,6:14:38,-0.5027977,0.749408,10.00328,-2.575816,-3.7062964,1.3889276,,,,
2172,6:14:38,-0.36632404,1.7047237,10.175668,-2.2325504,-2.7853076,1.7080923,,574,6:22:24,6.479999828
2173,6:14:38,0.84278476,0.083799616,9.862018,-1.359489,-3.9304268,1.391623,,,,
2174,6:14:38,0.3902668,1.0486923,8.767835,-1.5356554,-3.372336,0.2492939,,575,6:22:25,5.220000172
2175,6:14:38,0.13168511,0.6608198,9.799767,-1.9442116,-3.5823154,1.0995909,,,,
2176,6:14:39,-0.11492519,1.3647367,9.277815,-2.1961484,-2.8755639,0.84152,,576,6:22:26,3.096000051
2177,6:14:39,-0.5506832,1.3120626,11.186052,-2.3846738,-3.2510724,2.4939606,,,,
2178,6:14:39,-0.41181526,1.7262721,11.298583,-2.2923388,-3.052468,3.0700989,,577,6:22:27,1.871999931
2179,6:14:39,0.035914123,2.935381,10.371999,-1.9372021,-2.0530896,2.1969726,,,,
2180,6:14:39,0.97446984,2.4062462,9.744699,-1.2797415,-2.0645337,1.4289925,,578,6:22:28,0
2181,6:14:39,1.1612233,1.1348863,10.005674,-1.0712025,-3.3315468,1.6584866,,,,
2182,6:14:39,0.8236305,0.76616794,9.550762,-1.3138698,-3.8245063,1.3403578,,579,6:22:29,0.720000011
2183,6:14:39,0.27055305,2.2075214,8.4781275,-1.7457222,-2.6073964,-0.23342104,,,,
2184,6:14:39,-0.57462597,2.2362528,10.063137,-2.4049869,-2.6948786,1.9098068,,580,6:22:30,2.123999906
2185,6:14:39,0.13168511,2.142876,9.694419,-1.7958158,-2.574265,1.1433519,,,,
2186,6:14:40,0.057462595,1.7071179,10.865219,-1.978781,-2.9107876,2.8439403,,581,6:22:31,3.419999957
2187,6:14:40,0.56744313,2.5283542,9.2419,-1.4080536,-2.2288184,0.78608024,,,,
2188,6:14:40,0.818842,1.802889,9.270632,-1.1388662,-2.853974,1.2516757,,582,6:22:32,3.92400012
2189,6:14:40,0.2657645,1.6688095,10.652128,-1.635758,-2.9524443,1.95559,,,,
2190,6:14:40,0.65124273,1.951334,8.772623,-1.3539823,-2.9127853,0.44828948,,583,6:22:33,4.247999811
2191,6:14:40,1.3527653,1.4198049,11.119012,-0.6567348,-3.1754632,2.8364987,,,,
2192,6:14:40,1.4940275,1.4916332,9.052753,-0.5714395,-3.1800816,0.5651425,,584,6:22:34,4.571999931
2193,6:14:40,0.5818088,0.8044763,12.304178,-1.1104815,-3.7173285,3.6608434,,,,
2194,6:14:40,1.1684061,2.1452703,8.035186,-0.77135205,-2.731587,-0.5858065,,585,6:22:35,4.643999863
2195,6:14:40,1.2689656,1.0726352,11.870814,-0.42292365,-3.3638973,3.357193,,,,
2196,6:14:41,1.498816,1.2091088,8.554744,-0.22656298,-3.2702007,-0.15104437,,586,6:22:36,3.707999897
2197,6:14:41,0.42139238,1.0678465,10.415095,-1.0142868,-3.5433202,2.4134781,,,,
2198,6:14:41,0.5985687,1.2210802,9.811738,-0.75663936,-3.6266427,1.300147,,587,6:22:37,3.419999957
2199,6:14:41,1.498816,1.0127783,10.68086,0.20730719,-3.5795293,1.6412566,,,,
2200,6:14:41,1.1660118,0.7877164,9.909904,-0.001674199,-3.8854232,1.4988415,,588,6:22:38,4.356000137
2201,6:14:41,1.3144568,0.9529214,10.970567,0.2514879,-3.6347861,1.8625809,,,,
2202,6:14:41,1.4652961,0.2777359,9.28021,0.51092046,-4.6609416,1.2109206,,589,6:22:39,4.967999983
2203,6:14:41,0.8978531,0.7829279,11.051972,-0.09510271,-3.8892949,1.9696167,,,,
2204,6:14:41,1.4748733,1.1947432,9.196409,0.74950236,-3.8246217,0.96053183,,590,6:22:40,4.860000086
2205,6:14:41,1.8603516,0.16041641,9.70639,1.204036,-4.5711894,1.2724006,,,,
2206,6:14:42,0.8140534,0.5650489,10.836488,0.5050634,-4.3126497,2.242103,,591,6:22:41,5.652000189
2207,6:14:42,0.845179,1.3312168,9.984126,0.58212596,-3.6288624,1.3043234,,,,
2208,6:14:42,1.525153,0.30167863,10.063137,1.3319232,-4.5258527,1.9288969,,592,6:22:42,5.184000206
2209,6:14:42,1.158829,0.93616146,8.904308,1.3859096,-4.1055684,0.31204635,,,,
2210,6:14:42,0.31365,0.97446984,10.515655,0.61011904,-4.1319323,2.6121302,,593,6:22:43,4.392000103
2211,6:14:42,1.2354459,1.1396748,8.6433325,1.7956827,-3.985686,-0.22947712,,,,
2212,6:14:42,0.8092649,0.3040729,10.079897,1.5079038,-4.672351,2.03254,,594,6:22:44,2.7
2213,6:14:42,0.31604427,1.6759924,9.601042,1.1476228,-3.3315225,0.85762197,,,,
2214,6:14:42,1.1181264,0.44533512,11.147743,1.8999478,-4.3881035,2.8011525,,595,6:22:45,2.880000043
2215,6:14:42,1.0534809,0.81644773,9.957788,2.1272411,-4.221936,1.8664739,,,,
2216,6:14:43,0.8547561,0.22745611,10.925076,1.9396445,-4.4078684,2.3108275,,596,6:22:46,4.067999983
2217,6:14:43,0.88588166,0.39266106,9.399923,2.1419847,-4.5239105,1.0812032,,,,
2218,6:14:43,0.44533512,0.37350687,9.869201,1.8926977,-4.3293486,1.2730025,,597,6:22:47,2.951999974
2219,6:14:43,-0.18435916,1.1157321,9.44302,1.4548088,-3.6991372,0.99097097,,,,
2220,6:14:43,0.26097596,1.3575538,9.907509,2.1340683,-3.2878392,1.423116,,598,6:22:48,3.060000086
2221,6:14:43,0.6344828,-0.12929083,11.336891,2.6211267,-4.587926,2.4463754,,,,
2222,6:14:43,0.44054657,1.5610672,8.727132,2.526011,-3.246907,0.41809148,,599,6:22:49,3.060000086
2223,6:14:43,1.1708003,0.5363176,11.399142,3.2590942,-3.8604417,2.8370264,,,,
2224,6:14:43,0.88109314,-0.098165266,10.831699,3.2087376,-4.7830906,2.8171794,,600,6:22:50,3.743999863
2225,6:14:43,0.7733508,0.50040346,9.115005,2.930384,-3.8046002,0.24275199,,,,
2226,6:14:44,0.002394275,0.63208854,9.601042,2.4165967,-3.8938923,1.2188455,,601,6:22:51,3.960000086
2227,6:14:44,0.17957062,0.38068968,10.518049,2.5451462,-3.6795983,1.429055,,,,
2228,6:14:44,0.32801566,0.80208206,9.574705,2.8920956,-3.327888,1.0647343,,602,6:22:52,3.419999957
2229,6:14:44,0.5985687,0.4860378,10.10384,3.2528472,-3.3414912,1.2966511,,,,
2230,6:14:44,0.70631105,-0.32801566,11.183658,3.4985871,-4.1052628,2.7251124,,603,6:22:53,3.096000051
2231,6:14:44,0.8571504,0.69673395,9.629773,3.7734764,-3.1488085,1.2051648,,,,
2232,6:14:44,0.28731298,0.43575802,10.623397,3.3249767,-3.2242444,1.8578144,,604,6:22:54,3.276000094
2233,6:14:44,0.038308397,0.9289786,9.217958,2.974338,-2.899095,1.1338904,,,,
2234,6:14:44,0.56265455,0.9337672,9.538791,3.582395,-2.6117373,0.69547164,,605,6:22:55,3.960000086
2235,6:14:44,0.28013015,0.7637737,9.4095,3.3227959,-2.7403972,1.1134456,,,,
2236,6:14:45,0.84039044,0.35674694,10.745505,4.0918226,-3.1760306,1.9523065,,606,6:22:56,5.184000206
2237,6:14:45,0.8547561,0.9026416,10.886767,4.1663294,-2.5502257,2.2288773,,,,
2238,6:14:45,0.86912173,1.403045,8.672064,3.9462993,-2.1146264,0.33764163,,607,6:22:57,2.951999974
2239,6:14:45,0.18675344,2.0710478,10.022434,3.6132488,-1.3702047,0.9633315,,,,
2240,6:14:45,0.05027977,1.6424725,9.569917,3.2288659,-1.5014522,0.9722562,,608,6:22:58,5.507999897
2241,6:14:45,0.75180227,1.2785428,10.058349,3.9450576,-1.4367697,0.9824622,,,,
2242,6:14:45,0.82602483,0.7110996,11.346468,4.291888,-2.0341756,2.3412273,,609,6:22:59,0
2243,6:14:45,0.5794145,0.76137936,9.955395,4.0273514,-2.237884,1.2498391,,,,
2244,6:14:45,0.12210801,1.2234744,8.700794,3.4593234,-1.8384912,0.40894604,,610,6:23:00,3.348000026
2245,6:14:45,-0.10055954,1.0510867,10.278622,3.373715,-1.8361206,0.9524358,,,,
2246,6:14:46,0.28731298,0.76616794,10.855642,3.8137734,-2.208113,2.2988312,,611,6:23:01,0
2247,6:14:46,0.6656084,1.0295382,10.099051,4.072948,-1.8635727,1.4953128,,,,
2248,6:14:46,0.52674043,0.7948992,8.719949,3.9210389,-2.1316724,0.20234899,,612,6:23:02,0
2249,6:14:46,-0.05027977,0.21787901,12.100665,3.619339,-2.3650844,3.1144145,,,,
2250,6:14:46,0.071828246,1.4269878,8.303345,3.4973187,-1.42605,-0.21822433,,613,6:23:03,0
2251,6:14:46,-0.23463893,0.7853221,11.11183,3.2793667,-1.7171297,1.8039287,,,,
2252,6:14:46,0.076616794,0.098165266,9.933846,3.4915802,-2.8172479,1.7416575,,614,6:23:04,2.951999974
2253,6:14:46,-0.45730647,0.6847626,9.505271,2.8514216,-1.8664322,0.5864741,,,,
2254,6:14:46,-0.28252444,0.5913859,10.422278,3.155348,-2.112019,1.5237868,,615,6:23:05,3.276000094
2255,6:14:46,-0.10774237,1.4676905,8.978531,3.1090546,-1.5155721,0.34920883,,,,
2256,6:14:47,0.06464542,0.50040346,12.18207,3.594951,-2.1556127,3.0949101,,616,6:23:06,2.807999897
2257,6:14:47,0.7877164,1.4772675,8.696006,3.970445,-1.2239742,0.23794584,,,,
2258,6:14:47,0.64166564,0.19154198,11.198023,4.051959,-2.7556767,2.0516303,,617,6:23:07,4.860000086
2259,6:14:47,0.19154198,0.48843205,10.149331,3.4212875,-2.061952,1.2407986,,,,
2260,6:14:47,-0.19393626,0.9960183,9.304152,2.9356697,-2.0415528,0.68847066,,618,6:23:08,4.932000017
2261,6:14:47,0.21309046,1.1779832,9.031204,3.309663,-1.8892663,-0.05820818,,,,
2262,6:14:47,1.2593886,0.6464542,10.644946,4.267511,-1.4047406,2.1035607,,619,6:23:09,6.696000051
2263,6:14:47,-0.56744313,-1.5993756,12.059962,2.7221346,-4.4504776,2.7006075,,,,
2264,6:14:47,-0.8379962,0.9313729,9.012051,2.0232892,-1.8953902,0.61778545,,620,6:23:10,7.884000206
2265,6:14:47,1.201926,1.8292259,8.05434,4.0802484,-1.5318303,-0.98347664,,,,
2266,6:14:48,1.637684,-0.29689008,11.578713,4.885743,-3.0955462,2.1199718,,621,6:23:11,7.884000206
2267,6:14:48,0.4932206,0.43336374,9.684841,3.6576638,-2.6963968,0.8655571,,,,
2268,6:14:48,0.083799616,0.19393626,10.829305,3.2238255,-2.966314,2.2032166,,622,6:23:12,7.45199976
2269,6:14:48,-0.00478855,-0.40223816,9.306546,3.0756488,-3.410174,0.3178405,,,,
2270,6:14:48,-0.84996754,-1.1396748,11.3344965,2.2304387,-4.4312096,2.807766,,623,6:23:13,5.688000154
2271,6:14:48,0.22745611,0.117319465,9.435837,2.943354,-3.182597,1.006679,,,,
2272,6:14:48,1.324034,0.52913475,9.150918,4.332625,-2.8507428,0.3983225,,624,6:23:14,3.888000154
2273,6:14:48,0.92658436,-2.1213274,11.755889,4.3430114,-5.2760167,2.975004,,,,
2274,6:15:22,-0.86193895,0.56744313,10.106234,3.2499516,-4.1670313,2.788863,,625,6:23:15,3.635999966
2275,6:15:22,-0.86193895,0.56744313,10.106234,3.2499516,-4.1670313,2.788863,,,,
2276,6:15:22,-0.86193895,0.56744313,10.106234,3.2499516,-4.1670313,2.788863,,626,6:23:16,3.743999863
2277,6:15:22,0.25379312,-0.23942748,10.419884,3.2499516,-4.1670313,2.788863,,,,
2278,6:15:22,0.20111908,-0.047885496,9.842864,-1.3962471,6.680977,16.378395,,627,6:23:17,3.707999897
2279,6:15:22,-0.42378664,0.09577099,10.678466,-2.325873,6.9296064,17.694471,,,,
2280,6:15:22,0.46209505,0.22266756,9.624985,-1.4264315,7.1695757,16.3838,,628,6:23:18,4.464000034
2281,6:15:22,-0.14126222,-0.3519584,10.599455,-1.8908913,6.354825,17.675179,,,,
2282,6:15:22,0.03351985,0.026337024,9.881172,-1.774362,6.753012,16.637823,,629,6:23:19,3.564000034
2283,6:15:23,0.20111908,0.28252444,10.26665,-1.7051408,7.1292686,17.369808,,,,
2284,6:15:23,0.38547826,0.05985687,9.725544,-1.2889693,6.8811965,16.309961,,630,6:23:20,2.41200006
2285,6:15:23,0.08619389,0.1699935,10.582695,-1.550555,6.9635406,17.194016,,,,
2286,6:15:23,-0.028731298,0.28970724,9.481328,-1.8743197,7.333954,16.165707,,631,6:23:21,1.440000021
2287,6:15:23,0.09337672,-0.20351335,11.116618,-1.4905566,6.5990133,17.55056,,,,
2288,6:15:23,-0.39266106,0.3423813,9.273026,-2.3105693,7.371133,16.042076,,632,6:23:22,2.123999906
2289,6:15:23,-0.083799616,1.0702409,10.541992,-1.9037155,8.036589,16.646599,,,,
2290,6:15:23,0.06943397,1.8675344,9.634562,-1.7645441,9.03507,16.38892,,633,6:23:23,1.65600003
2291,6:15:23,0.2944958,1.0510867,9.888355,-1.641489,8.17065,16.588192,,,,
2292,6:15:23,0.25379312,1.2522057,10.106234,-1.6030613,8.190161,17.244532,,634,6:23:24,1.188000047
2293,6:15:24,-0.031125572,0.8739103,10.45101,-1.711546,7.835823,17.575312,,,,
2294,6:15:24,0.6488485,0.70870537,9.562734,-0.99741775,7.684274,16.311092,,635,6:23:25,1.04399997
2295,6:15:24,0.53871185,0.9241901,9.727939,-0.93339664,7.838965,16.642231,,,,
2296,6:15:24,0.038308397,0.86193895,9.976943,-1.5298638,7.8030596,16.890787,,636,6:23:26,1.980000043
2297,6:15:24,0.45012367,0.4644893,10.304958,-0.99502754,7.343026,17.263176,,,,
2298,6:15:24,0.2466103,1.4581133,9.167678,-1.2560598,8.232056,16.21017,,637,6:23:27,2.448000026
2299,6:15:24,0.19393626,0.93616146,10.252285,-1.2439061,8.031531,16.7682,,,,
2300,6:15:24,-0.052674048,0.4764607,11.260275,-1.4579937,7.3457894,18.06751,,638,6:23:28,2.951999974
2301,6:15:24,0.07901107,1.2091088,9.222747,-1.4762629,7.9957643,16.65182,,,,
2302,6:15:24,-0.009577099,0.7853221,10.161303,-1.4963832,7.8398094,16.639715,,639,6:23:29,4.17599988
2303,6:15:25,-0.15562786,1.185166,9.804555,-1.6837614,8.076492,16.691488,,,,
2304,6:15:25,0.18675344,0.9433443,10.439038,-1.23677,7.807872,16.942505,,640,6:23:30,5.4
2305,6:15:25,0.2561874,0.9505271,9.933846,-1.233373,7.7468247,16.806875,,,,
2306,6:15:25,0.11253092,1.1181264,9.253872,-1.335008,7.9596725,16.084545,,641,6:23:31,5.688000154
2307,6:15:25,0.007182824,0.7350424,10.812545,-1.5861088,7.5383224,17.908579,,,,
2308,6:15:25,0.18914771,1.201926,9.996098,-1.2869565,8.072395,16.629696,,642,6:23:32,6.767999983
2309,6:15:25,0.11013664,1.0750294,9.96976,-1.3620874,7.8579187,16.947304,,,,
2310,6:15:25,0.14365649,0.84996754,9.859624,-1.3141285,7.723716,16.42082,,643,6:23:33,8.243999863
2311,6:15:25,0.5243462,0.85236186,10.257073,-0.89913064,7.4828835,17.442142,,,,
2312,6:15:25,0.35914123,0.8930645,9.943423,-1.2286808,7.7161,16.848042,,644,6:23:34,9.576000309
2313,6:15:26,0.48124924,0.9074302,9.979338,-0.99898356,7.680494,17.100943,,,,
2314,6:15:26,0.4956149,0.9313729,10.288198,-0.9896752,7.839982,16.76528,,645,6:23:35,9.720000172
2315,6:15:26,0.4644893,0.7709565,9.545974,-1.0154598,7.5456877,16.497234,,,,
2316,6:15:26,-0.12929083,0.9385557,10.029617,-1.7712431,7.740194,17.057041,,646,6:23:36,9.179999828
2317,6:15:26,-0.75180227,0.80208206,9.866806,-2.448216,7.448989,16.868204,,,,
2318,6:15:26,0.098165266,0.9912298,10.05356,-1.8594784,7.595838,16.949345,,647,6:23:37,7.992000103
2319,6:15:26,0.90982443,0.9816527,10.077502,-0.80380404,7.4957705,17.342512,,,,
2320,6:15:26,0.6488485,0.49800915,10.745505,-0.9822261,7.082408,17.766008,,648,6:23:38,8.604000378
2321,6:15:26,0.5027977,0.92658436,9.792584,-1.2450039,7.6036615,16.849396,,,,
2322,6:15:26,0.51716334,0.8834874,9.718362,-1.3479644,7.611556,16.766273,,649,6:23:39,9.9
2323,6:15:27,0.11492519,0.9984126,9.912297,-1.7483143,7.731253,16.702103,,,,
2324,6:15:27,-0.12450229,1.3623424,9.811738,-2.065713,8.032191,16.7008,,650,6:23:40,10.44000034
2325,6:15:27,0.038308397,1.9321798,9.785401,-1.9821575,8.508105,16.640568,,,,
2326,6:15:27,0.3615355,1.8747171,10.558752,-1.652811,8.584642,17.494972,,651,6:23:41,12.05999966
2327,6:15:27,0.71588814,1.9992194,9.759064,-1.2346215,8.662011,16.580872,,,,
2328,6:15:27,0.5411061,2.3631492,9.380769,-1.4607999,9.10273,16.295195,,652,6:23:42,12.27600031
2329,6:15:27,0.6105401,1.620924,11.097464,-1.4650135,8.423834,17.9191,,,,
2330,6:15:27,0.15323359,2.1835787,8.207574,-1.8723557,8.596319,15.2510805,,653,6:23:43,11.55600014
2331,6:15:27,-0.30167863,1.759792,10.915499,-2.6403701,8.661129,17.54916,,,,
2332,6:15:27,0.23224466,1.6544439,9.42626,-1.9421974,8.30665,15.914762,,654,6:23:44,9.25199976
2333,6:15:28,0.11253092,1.3144568,10.386364,-2.2892723,8.022696,17.375864,,,,
2334,6:15:28,0.75180227,1.0606637,9.2490835,-1.490304,7.5031576,16.366802,,655,6:23:45,5.72400012
2335,6:15:28,0.46927786,0.4764607,11.2794285,-1.6062279,6.919423,17.8413,,,,
2336,6:15:28,0.43575802,0.7781393,9.684841,-2.0648296,7.2842507,16.6022,,656,6:23:46,5.652000189
2337,6:15:28,0.30167863,0.7733508,9.962578,-2.0101619,7.2250185,16.383034,,,,
2338,6:15:28,0.28731298,0.4070267,10.122993,-2.2293375,6.758249,17.5679,,657,6:23:47,3.888000154
2339,6:15:28,0.26097596,1.0965779,9.555551,-2.3174486,7.4714723,16.436684,,,,
2340,6:15:28,0.6249057,0.30167863,10.822123,-2.1173704,6.750425,18.021862,,658,6:23:48,3.31200006
2341,6:15:28,0.4764607,0.7039168,9.5794935,-2.1216605,7.0231376,16.431293,,,,
2342,6:15:28,0.17238778,0.70870537,10.130177,-2.5950477,6.8823776,17.322443,,659,6:23:49,1.691999996
2343,6:15:29,-0.43815228,1.4964218,10.132571,-3.3418891,7.759744,17.011318,,,,
2344,6:15:29,-0.41420954,1.7262721,9.720756,-3.4563804,7.9676805,16.64568,,660,6:23:50,0.9
2345,6:15:29,-0.28252444,1.2498114,10.678466,-3.333939,7.532077,17.417992,,,,
2346,6:15:29,-0.2083019,1.3934679,9.529214,-3.2306983,7.5289965,16.556955,,661,6:23:51,1.440000021
2347,6:15:29,-0.33519846,1.3886794,9.6585045,-3.4781616,7.554722,16.811407,,,,
2348,6:15:29,-0.4285752,1.132492,10.180456,-3.562671,7.2448196,17.245712,,662,6:23:52,2.267999983
2349,6:15:29,-0.48124924,1.5826156,9.184438,-3.513269,7.7177763,16.032658,,,,
2350,6:15:29,-0.6751855,1.1157321,10.78142,-3.8137772,7.066542,18.1342,,663,6:23:53,2.735999966
2351,6:15:29,-0.12450229,1.6544439,9.761458,-3.2220466,7.8797073,16.463528,,,,
2352,6:15:29,-0.36871833,1.2498114,9.7135725,-3.3044655,7.4101806,16.956089,,664,6:23:54,4.103999949
2353,6:15:30,-1.2402344,1.3455825,9.715967,-4.294019,7.5990095,16.534475,,,,
2354,6:15:30,-1.2522057,1.1205206,10.146936,-4.3538666,7.3255477,17.269209,,665,6:23:55,5.328000069
2355,6:15:30,-0.7446195,1.1612233,10.1541195,-3.7428055,7.4344826,16.860823,,,,
2356,6:15:30,-0.67757976,0.9026416,10.532414,-3.4594684,7.088231,17.755527,,666,6:23:56,6.192000103
2357,6:15:30,-0.65124273,1.3072741,9.627379,-3.3534245,7.535314,16.55907,,,,
2358,6:15:30,-0.69912827,1.3743137,9.6585045,-3.191446,7.818297,16.409748,,667,6:23:57,8.135999966
2359,6:15:30,-0.818842,1.1923488,10.00328,-3.3383625,7.5297227,17.305943,,,,
2360,6:15:30,-0.102953814,1.5586729,10.252285,-2.449899,8.007696,16.992056,,668,6:23:58,10.25999966
2361,6:15:30,0.6392714,1.489239,9.900327,-1.6624482,8.051366,17.12186,,,,
2362,6:15:30,0.00478855,1.2641771,10.520444,-1.9688047,7.9680185,17.001764,,669,6:23:59,11.48400021
